,id,player.id,player.name,player.name.GK,possession_team.name,play_pattern.name,shot.statsbomb_xg,shot.first_time,shot.outcome.name,shot.type.name,shot.body_part.name,shot.technique.name,location.x,location.y,DistToGoal,DistToKeeper,AngleToGoal,AngleDeviation,avevelocity,DefendersInCone,InCone.GK,under_pressure,shot.end_location.x,shot.end_location.y,DominantFoot,goal,shot.body_part.name_processed
268,f13313f4-1772-4e4c-8145-66e120c5fd58,15516,Thierry Henry,Jussi Jääskeläinen,Arsenal,From Throw In,0.011821863,0,Post,Open Play,Right Foot,Normal,92.1,25.7,31.35123602,1.711724277,27.13717261,33.84700942,29.76129485,2,2,0,120,38,Right Foot,0,Stronger Foot
269,5a7f6fd8-2740-44ef-9f3d-ae9d25e19926,19312,Robert Pires ,Jussi Jääskeläinen,Arsenal,From Throw In,0.025536556,0,Saved,Open Play,Right Foot,Normal,94.3,44.9,26.1629509,2.184032967,10.79454206,5.150853839,72.21843628,1,1,1,117.9,40.7,Right Foot,0,Stronger Foot
270,471d6503-f183-46c8-9a00-e67014e75f43,15516,Thierry Henry,Jussi Jääskeläinen,Arsenal,Regular Play,0.015248263,0,Saved,Open Play,Right Foot,Normal,93.2,26.3,30.09867107,1.931320792,27.07584697,5.825341464,27.41165098,0,1,0,118.1,39.3,Right Foot,0,Stronger Foot
271,e4e871b0-1521-4fa8-bc69-a8cbe223b1a5,19312,Robert Pires ,Jussi Jääskeläinen,Arsenal,Regular Play,0.05061619,0,Goal,Open Play,Right Foot,Normal,99,30,23.2594067,1.44222051,25.46334506,8.226722464,25.92407027,0,1,0,120,42.5,Right Foot,1,Stronger Foot
272,9a1b46a6-a34c-4ae4-bf05-15112ef6b439,15516,Thierry Henry,Jussi Jääskeläinen,Arsenal,Regular Play,0.021172326,0,Blocked,Open Play,Right Foot,Normal,102.7,19.6,26.74789711,1.923538406,49.70074843,40.72812182,31.42564311,2,2,0,116.4,40.4,Right Foot,0,Stronger Foot
273,8522290e-3caa-4604-acb4-75f6e869b8b2,15516,Thierry Henry,Jussi Jääskeläinen,Arsenal,From Free Kick,0.091814615,0,Saved,Open Play,Left Foot,Normal,117,30.4,10.05783277,6.262587325,72.64597536,2.238257255,42.59987751,0,1,0,118,34.1,Right Foot,0,Weaker Foot
274,98565f2c-0749-4864-8979-64dc63669c0b,15042,Dennis Bergkamp,Jussi Jääskeläinen,Arsenal,Regular Play,0.48371932,1,Goal,Open Play,Right Foot,Half Volley,112.8,43.8,8.141252975,1.216552506,27.82409638,37.28641859,10.44336978,0,1,0,120,41.7,Right Foot,1,Stronger Foot
275,bff4eebc-8289-407f-8f0c-87efc0a3043d,40221,Gilberto Aparecido da Silva,Jussi Jääskeläinen,Arsenal,From Throw In,0.02823421,0,Saved,Open Play,Right Foot,Normal,98.2,46.1,22.6373585,0.921954446,15.6324973,28.16130501,26.1989418,0,2,0,118.4,37.6,Right Foot,0,Stronger Foot
276,2a00fb28-6fb5-4cb1-a4d4-5ff434fffd22,15516,Thierry Henry,Jussi Jääskeläinen,Arsenal,From Free Kick,0.03691512,1,Saved,Open Play,Right Foot,Half Volley,97.5,28.9,25.08904143,1.702938637,26.25865955,22.89219889,32.98504355,0,1,0,118.5,41.9,Right Foot,0,Stronger Foot
277,5a60baa4-1fd0-41ca-bff4-4b9a855ac56a,19312,Robert Pires ,Jussi Jääskeläinen,Arsenal,Regular Play,0.06519085,1,Off T,Open Play,Left Foot,Normal,108,30.2,15.49322433,2.58069758,39.23736711,15.22495509,24.47145416,1,2,0,120,36.1,Right Foot,0,Weaker Foot
278,3e547dfd-e1ba-4e4e-9204-4ad238d1a9cb,15042,Dennis Bergkamp,Jussi Jääskeläinen,Arsenal,From Free Kick,0.029919766,0,Off T,Open Play,Right Foot,Normal,105.4,53.5,19.88491891,1.640121947,42.75824934,9.673158634,26.85378596,2,2,0,120,46.8,Right Foot,0,Stronger Foot
279,d19e756e-0adb-4686-ae2f-b2693a14ed3d,15516,Thierry Henry,Shay Given,Arsenal,Regular Play,0.1332327,1,Off T,Open Play,Right Foot,Normal,100.2,43.5,20.10696397,4.119465985,10.0244868,4.452288992,27.36290345,1,1,0,120,44.9,Right Foot,0,Stronger Foot
280,d2714dce-4ee2-4462-8846-0e1276ce08d5,15516,Thierry Henry,Shay Given,Arsenal,From Free Kick,0.017968886,0,Off T,Open Play,Right Foot,Normal,95,19.1,32.58542619,4.101219331,39.89562332,5.104376676,29.32351443,1,1,0,120,33.2,Right Foot,0,Stronger Foot
281,314c0b0d-81f0-4d7a-8276-570b43d48326,40221,Gilberto Aparecido da Silva,Shay Given,Arsenal,From Free Kick,0.027060853,0,Blocked,Open Play,Right Foot,Normal,92.9,37.1,27.25472436,1.236931688,6.108038318,20.14428179,36.88947149,1,2,0,98.7,37.9,Right Foot,0,Stronger Foot
282,64e459cc-54fd-4217-9092-adc88a713363,15516,Thierry Henry,Shay Given,Arsenal,From Throw In,0.0568847,0,Off T,Open Play,Left Foot,Normal,103.8,25.3,21.87532857,3.420526275,42.22083314,9.904183213,18.34317218,0,1,0,120,46.5,Right Foot,0,Weaker Foot
283,2f54e9df-594b-4508-a73d-ea380b69bad4,15516,Thierry Henry,Shay Given,Arsenal,From Keeper,0.67490935,0,Post,Open Play,Right Foot,Normal,116.9,49.8,10.27861858,12.5,72.44645517,51.83676224,11.55357183,0,0,0,120,44.1,Right Foot,0,Stronger Foot
284,f4acf1a4-619f-4659-9902-c1b2df2027d4,15516,Thierry Henry,Shay Given,Arsenal,From Corner,0.012588938,0,Blocked,Open Play,Right Foot,Normal,89.3,32.6,31.57926535,1.941648784,13.55218926,1.663531219,32.18910271,1,1,0,109.1,36,Right Foot,0,Stronger Foot
285,fc299183-16a5-48bf-81e8-74b7e969a0b4,23816,Jose Antonio Reyes Calderon,Shay Given,Arsenal,From Throw In,0.008343875,0,Blocked,Open Play,Left Foot,Normal,93.1,55.2,30.89741089,1.941648784,29.46887004,5.039652945,30.51370588,2,3,0,96.4,53.1,Left Foot,0,Stronger Foot
286,461c0ca9-d45e-4cd3-9ee2-35a762790cef,23816,Jose Antonio Reyes Calderon,Shay Given,Arsenal,Regular Play,0.1294292,0,Saved,Open Play,Head,Normal,113.8,33.3,9.128526716,1.341640786,47.21965555,20.65460438,12.73461952,0,1,0,118.3,38,Left Foot,0,Head
287,ba4b09d4-e8aa-4223-a337-5f2aa44ed16b,15516,Thierry Henry,Shay Given,Arsenal,Regular Play,0.028548012,0,Off T,Open Play,Right Foot,Normal,96.6,24.7,27.95800422,2.785677655,33.17851166,12.14100063,33.25945021,1,1,0,120,45.4,Right Foot,0,Stronger Foot
288,eac8a664-f5a2-4ada-9dcc-204a7f7e7144,38412,Kolo Habib Toure,Shay Given,Arsenal,From Corner,0.109583065,0,Off T,Open Play,Head,Normal,111.5,43,9.013878189,1.941648784,19.44003483,36.05144218,12.35506234,1,1,0,120,27.9,Right Foot,0,Head
289,d7e93b06-47fe-4321-938f-7c8aca5ccd78,15516,Thierry Henry,Maik Taylor,Arsenal,From Throw In,0.017209705,0,Off T,Open Play,Right Foot,Normal,89.4,44,30.86033052,1.835755975,7.44741685,68.08966331,40.92912657,1,1,0,120,29.9,Right Foot,0,Stronger Foot
290,626d6124-baa8-46ff-9f51-a6d4ca4cd32d,15754,Fredrik Ljungberg,Maik Taylor,Arsenal,Regular Play,0.63323927,1,Goal,Open Play,Right Foot,Normal,109.3,41.2,10.76707946,5.360037313,6.398956627,2.184664853,19.35570867,0,1,0,120,36.5,Right Foot,1,Stronger Foot
291,9dede6d9-097e-4122-9337-047151c880f4,15042,Dennis Bergkamp,Maik Taylor,Arsenal,From Free Kick,0.057945207,1,Off T,Open Play,Right Foot,Half Volley,100.8,43.3,19.48152971,0.98488578,9.752424942,14.21006403,28.45835495,0,1,0,120,54.5,Right Foot,0,Stronger Foot
292,12353579-c12a-4e0b-ab28-15bcc5d61a33,15516,Thierry Henry,Maik Taylor,Arsenal,From Goal Kick,0.15224703,0,Saved,Open Play,Right Foot,Normal,113.4,28.2,13.52035502,4.623851209,60.78075331,7.647939499,31.83806756,0,1,0,117.9,35.3,Right Foot,0,Stronger Foot
293,98c65469-6ade-4e04-96a1-2733d7b6bb52,15754,Fredrik Ljungberg,Maik Taylor,Arsenal,Regular Play,0.063105404,0,Blocked,Open Play,Right Foot,Normal,115.8,51.1,11.86802427,7.854934755,69.27444113,0.940399858,8.055624898,1,2,0,116,50.4,Right Foot,0,Stronger Foot
294,95851ea0-761a-4bbe-9d66-9fa9eb07d69e,15042,Dennis Bergkamp,Maik Taylor,Arsenal,From Counter,0.42512512,0,Goal,Open Play,Right Foot,Lob,104.1,44.3,16.47118696,12.8082005,15.13308315,2.594546306,11.62745763,0,1,0,120,40.2,Right Foot,1,Stronger Foot
295,4c596607-620a-4acc-ab5b-5463f700cf9d,19312,Robert Pires ,Maik Taylor,Arsenal,Regular Play,0.3149496,0,Goal,Open Play,Right Foot,Normal,112.6,35.7,8.558621384,4.103656906,30.16006084,16.81487317,7.942801382,0,1,1,120,43.7,Right Foot,1,Stronger Foot
